Name,State,Country,Address,Latitude,Longitude,Google Map Link,Domestic/International,Type
Satellite of the Terminal 2,Tokyo,Japan,"Satellite, 3 Chome-3-2 Hanedakuko, Ota City",35.5576853,139.7840996,https://www.google.com/maps/place/?q=place_id:ChIJWZ88fABjGGARmm0zSBqSP2s,Domestic,Airport
Haneda Airport Terminal 3,Tokyo,Japan,"2 Chome Hanedakuko, Ota City",35.545025,139.7672887,https://www.google.com/maps/place/?q=place_id:ChIJhUbDUlFhGGARFFnXXf5amWI,Domestic,Airport
Airport Transfer,Tokyo,Japan,"96 Yaraicho, Shinjuku City",35.7025718,139.7340879,https://www.google.com/maps/place/?q=place_id:ChIJVe77rleMGGARCIwtoU3hn8E,Domestic,Airport
"JAL ABC, Inc. Haneda Airport T3 Arrival Counter",Tokyo,Japan,"2 Chome-6-5 Hanedakuko, Ota City",35.5460372,139.767883,https://www.google.com/maps/place/?q=place_id:ChIJxZV7tvdjGGARUOLXskG6vhE,Domestic,Airport
Blue Max Skynet,Ibaraki,Japan,"Mototoyoda, Joso",36.0985983,140.0044946,https://www.google.com/maps/place/?q=place_id:ChIJzTnWuG6nGGAR76TLKoOpOIA,Domestic,Airport
Tokyo Harbor,東京都,Japan,"Koto City, Ariake, ８丁目８",35.6168116,139.7957807,https://www.google.com/maps/place/?q=place_id:ChIJmVuoiYphGGARHE2-pIpkFug,Domestic,Unknown
Port of Tokyo,Tokyo,Japan,Koto City,35.616944,139.795556,https://www.google.com/maps/place/?q=place_id:ChIJeakp-nJiGGARtBS4i899qcs,Domestic,Unknown
Port of Chiba,Chiba,Japan,"1 Chome-6 Chuoko, Chuo Ward, Chiba",35.600715,140.1062566,https://www.google.com/maps/place/?q=place_id:ChIJq9ZiBKuEImARjqESvyydLEc,Domestic,Unknown
Yokohama Port,Kanagawa,Japan,"Yamashitacho, Naka Ward, Yokohama",35.449818,139.6649408,https://www.google.com/maps/place/?q=place_id:ChIJI2lkKhJdGGARSSvO8SuGkro,Domestic,Unknown
Oiso Port,,Japan,Oiso,35.3058386,139.3183949,https://www.google.com/maps/place/?q=place_id:ChIJwdiBzqOtGWARC0wMmb5M_7w,Domestic,Unknown
弁天川,Chiba,Japan,Inzai,35.8384794,140.139885,https://www.google.com/maps/place/?q=place_id:ChIJtaJegGV7ImAR4OQtPxYabYI,Domestic,Unknown
Chiba Port Park,Chiba,Japan,"1 Chome Chuoko, Chuo Ward, Chiba",35.5991714,140.0986224,https://www.google.com/maps/place/?q=place_id:ChIJdylnoaqEImARH6W96unhoLw,Domestic,Unknown
Chiba Port Tower,Chiba,Japan,"Chiba, Chuo Ward, Chuoko, 1 Chome, 千葉ポートパーク内",35.6002484,140.0979386,https://www.google.com/maps/place/?q=place_id:ChIJe3k5T1SDImAR16wmAYRZvHQ,Domestic,Unknown
Nagaura Port,,Japan,1 Chome Funakoshicho,35.2981624,139.6357032,https://www.google.com/maps/place/?q=place_id:ChIJa1CH8uNAGGARnPIrIOsb7xY,Domestic,Unknown
PORT of CALL,Saitama,Japan,"3 Chome-1-1 Shinmisatorara City, Misato",35.8595559,139.8658687,https://www.google.com/maps/place/?q=place_id:ChIJm-PC8RGaGGAR5kns8mzTmyg,Domestic,Unknown
Chiba Port,,Japan,Japan,35.53898,140.0945944,https://www.google.com/maps/place/?q=place_id:ChIJQdfN9QycImARsQT-4U9XyMA,Domestic,Unknown
Kisarazu Port,,Japan,Japan,35.3873051,139.9144368,https://www.google.com/maps/place/?q=place_id:ChIJV1fkNDhzGGAR-4wiQomHB2k,Domestic,Unknown
本海川,Chiba,Japan,"3 Chome-24-6 Minatocho, Funabashi",35.6912024,139.9783278,https://www.google.com/maps/place/?q=place_id:ChIJXc_sVHF_GGARDmqqtDu6WuE,Domestic,Unknown
Tsuchiura Port.,Ibaraki,Japan,"2 Chome-13 Kawaguchi, Tsuchiura",36.0799347,140.2101847,https://www.google.com/maps/place/?q=place_id:ChIJp_WEhTRtImARTaSHjCedFp8,Domestic,Unknown
Tokyo Port Museum,Tokyo,Japan,"2 Chome-4 Aomi, Koto City",35.6176515,139.7782877,https://www.google.com/maps/place/?q=place_id:ChIJ47bIhUSJGGARCfLebt7FH6g,Domestic,Unknown
Shonan Port,,Japan,Japan,35.3011989,139.4864479,https://www.google.com/maps/place/?q=place_id:ChIJO5WP2uFOGGARZVxs5kxLxC4,Domestic,Unknown
Chiba Port Arena,Chiba,Japan,"1-20 Tonyacho, Chuo Ward, Chiba",35.603247,140.1120205,https://www.google.com/maps/place/?q=place_id:ChIJsXDhrLKEImARZXeqdqcFVbo,Domestic,Unknown
Tokyo Port Ferry Terminal,Tokyo,Japan,"4 Chome-8-6 Ariake, Koto City",35.61731,139.7957085,https://www.google.com/maps/place/?q=place_id:ChIJscrl_nJiGGAR32I4tt0xtfY,Domestic,Unknown
Shonan Port,Kanagawa,Japan,"1 Chome-12-3 Enoshima, Fujisawa",35.3002687,139.4838116,https://www.google.com/maps/place/?q=place_id:ChIJt-Fp5R9PGGARTiVneXAUZCs,Domestic,Unknown
Hayama Port,Kanagawa,Japan,"50 Horiuchi, Hayama",35.2840145,139.5675514,https://www.google.com/maps/place/?q=place_id:ChIJk1E981dGGGARmNNU0umfHeI,Domestic,Unknown
PORT OF CALL OMOTESANDO,Tokyo,Japan,"Shibuya City, Jingumae, 4 Chome−19, ６WEST/EAST1-W",35.6676823,139.7089972,https://www.google.com/maps/place/?q=place_id:ChIJPV5U1aOMGGARV493_Ecd_2U,Domestic,Unknown
Port of Chiba,Chiba,Japan,Chiba,35.607627,140.103836,https://www.google.com/maps/place/?q=place_id:ChIJ41CC9KiEImAR9kkd5UgXQlE,Domestic,Unknown
Pier of Hayama Port,Kanagawa,Japan,"Horiuchi, Hayama",35.2828466,139.5669092,https://www.google.com/maps/place/?q=place_id:ChIJp93holdGGGARB95WF5xyJXA,Domestic,Unknown
Port House Hatsudai,Tokyo,Japan,"1 Chome-4-4 Honmachi, Shibuya City",35.6816449,139.6848136,https://www.google.com/maps/place/?q=place_id:ChIJu0U_eEPzGGARCbutSSESdOg,Domestic,Unknown
Kawasaki River Port Sluice Gate,Kanagawa,Japan,"6-1 Minatocho, Kawasaki Ward, Kawasaki",35.5361562,139.7169103,https://www.google.com/maps/place/?q=place_id:ChIJcZq4JsJgGGARncm5sOZ-syY,Domestic,Unknown
Katase Port,Kanagawa,Japan,"Fujisawa, 片瀬海岸２丁目２０−２５",35.3071228,139.4812911,https://www.google.com/maps/place/?q=place_id:ChIJFaePdvtOGGARW0fe8Ceim44,Domestic,Unknown
PORT of CALL,Tokyo,Japan,"935-1 Izumicho, Tachikawa",35.713378,139.4184054,https://www.google.com/maps/place/?q=place_id:ChIJcZPHUxLhGGARApFK3vQX_cg,Domestic,Unknown
Port Terrace Café,Kanagawa,Japan,"Yokohama, Naka Ward, Shinko, 2 Chome−3−1 3階",35.4545805,139.6405865,https://www.google.com/maps/place/?q=place_id:ChIJ8aNbe1dcGGARwPtmiZmn3AE,Domestic,Unknown
Kuroto Port,,Japan,Japan,35.423827,139.8983818,https://www.google.com/maps/place/?q=place_id:ChIJRZL_qrVzGGAR-18-Mr73K20,Domestic,Unknown
PORT STORE,Tokyo,Japan,"2 Chome-9-1 Jonanjima, Ota City",35.5796126,139.7735826,https://www.google.com/maps/place/?q=place_id:ChIJ9elbnypiGGARHOlJuedfkJg,Domestic,Unknown
Uraga Port,,Japan,1-chōme-23 Higashiuraga,35.2437832,139.7191914,https://www.google.com/maps/place/?q=place_id:ChIJk5YtgrgVGGARx6zJuKAUmP0,Domestic,Unknown
Cocoi's Port Restobar,神奈川県,Japan,"Yokosuka, Honcho, 2 Chome−１８",35.2818243,139.6657013,https://www.google.com/maps/place/?q=place_id:ChIJTZA2HXRAGGARogopCe2Cyt0,Domestic,Unknown
Hayakawa Port,Kanagawa,Japan,"1 Chome Hayakawa, Odawara",35.2400005,139.1475892,https://www.google.com/maps/place/?q=place_id:ChIJ01bRcPelGWARg5ygtBk5ias,Domestic,Unknown
株式会社PORT,Tokyo,Japan,"Setagaya City, Daizawa, 2 Chome−36−26 小坂ビル 207",35.6591963,139.6727593,https://www.google.com/maps/place/?q=place_id:ChIJW0CR5ULzGGARIxwACMS2eNY,Domestic,Unknown
PORT-MART,Tokyo,Japan,"4 Chome-29-7 Nishiogikita, Suginami City",35.7091011,139.5921117,https://www.google.com/maps/place/?q=place_id:ChIJvUGvhH_vGGAR2aWC1bNmQ04,Domestic,Unknown
Japan Gourmet Port,Tokyo,Japan,"3 Chome-3-2 Hanedakuko, Ota City",35.5486251,139.7834078,https://www.google.com/maps/place/?q=place_id:ChIJuzude_djGGARdur9rzhaM9o,Domestic,Unknown
PORT of CALL KOHOKU,Kanagawa,Japan,"4035-1 Ikonobecho, Tsuzuki Ward, Yokohama",35.5165824,139.5661652,https://www.google.com/maps/place/?q=place_id:ChIJ9QqPB2FYGGARW4L_j9JElwA,Domestic,Unknown
PORT OF CALL,Tokyo,Japan,"2 Chome-4-9 Toyosu, Koto City",35.6553222,139.7928296,https://www.google.com/maps/place/?q=place_id:ChIJkX4mrZiJGGARV-_YFvVI8nU,Domestic,Unknown
Port of Kanazawa,Kanagawa,Japan,"Uminokoen, Kanazawa Ward, Yokohama",35.3331994,139.634769,https://www.google.com/maps/place/?q=place_id:ChIJqx8gn2ZBGGARVT9Qvt6jooI,Domestic,Unknown
River Port Marina,Kanagawa,Japan,"2755 Suka, Hiratsuka",35.3378543,139.3709875,https://www.google.com/maps/place/?q=place_id:ChIJdccLRNFSGGAR1xN6Kxg4y0I,Domestic,Unknown
C 4 Shinagawa Port,Tokyo,Japan,"5 Chome-11-2 Konan, 港区",35.6306436,139.7579173,https://www.google.com/maps/place/?q=place_id:ChIJcdkwJDyKGGARw3YFW3G25JM,Domestic,Unknown
Lawson Port Store Shinagawa,Tokyo,Japan,"Minato City, Konan, 5 Chome−2−13 港南荘",35.629645,139.7553,https://www.google.com/maps/place/?q=place_id:ChIJYwb_4z6KGGARJyqECWJznQU,Domestic,Unknown
PORT-SIDE KITCHEN,Tokyo,Japan,"Ota City, Hanedakuko, 2 Chome−6−5 第3ターミナル ４Ｆ Haneda Airport",35.5449565,139.7695459,https://www.google.com/maps/place/?q=place_id:ChIJvViGIFRhGGARhBYsk8IBrN0,Domestic,Unknown
Nishiura Fishing Port,Kanagawa,Japan,"2 Chome-2-1-17 Enoshima, Fujisawa",35.3016396,139.4797242,https://www.google.com/maps/place/?q=place_id:ChIJY45EUuROGGARv5pOm2SAQM4,Domestic,Unknown
Aomi Minami Port Park,Tokyo,Japan,"2 Chome-6-3 Aomi, Koto City",35.61607,139.7756369,https://www.google.com/maps/place/?q=place_id:ChIJlRH3kQBiGGAR8VJAfZQgVbE,Domestic,Unknown
BC1 YOKOHAMA PORT MEGATERMINAL,Kanagawa,Japan,"Honmokufuto, Naka Ward, Yokohama",35.4372287,139.6734788,https://www.google.com/maps/place/?q=place_id:ChIJ3-Q8gUhdGGARlF9PxEBb9is,Domestic,Unknown
Cafe Port Glasgow,Tokyo,Japan,"Toshima City, Sugamo, 1 Chome−6−6 東邦ホワイトテラス 1階",35.7336869,139.7419379,https://www.google.com/maps/place/?q=place_id:ChIJY5r34wqNGGARsUNFjQHuMek,Domestic,Unknown
Meets Port,Tokyo,Japan,"1 Chome-3-61 Koraku, Bunkyo City",35.7031245,139.7547268,https://www.google.com/maps/place/?q=place_id:ChIJzcrKIz-MGGARSjJ72PBlkEw,Domestic,Unknown
Shonan Port Lighthouse,Kanagawa,Japan,"1 Chome-12-3 Enoshima, Fujisawa",35.2990072,139.4879281,https://www.google.com/maps/place/?q=place_id:ChIJpW4I8B9PGGARUe4lgl6oSNw,Domestic,Unknown
Shinagawa Kita Port Park,Tokyo,Japan,"5 Chome-2 Konan, Minato City",35.6306374,139.7549427,https://www.google.com/maps/place/?q=place_id:ChIJDd782D6KGGARU87YemLM-IE,Domestic,Unknown
PORT,Saitama,Japan,"Warabi, Tsukagoshi, 2 Chome−1−17 1F",35.8283811,139.6924095,https://www.google.com/maps/place/?q=place_id:ChIJkTnzrWKVGGARoIPqbGV0sRM,Domestic,Unknown
Port of Kawasaki Lighthouse Monument,Kanagawa,Japan,"15-2 Chidoricho, Kawasaki Ward, Kawasaki",35.5229018,139.7533718,https://www.google.com/maps/place/?q=place_id:ChIJNbkxQ31nGGARnJ6RXjgKBcA,Domestic,Unknown
Lawson Port Store Ariake,Tokyo,Japan,"4 Chome-4-24 Ariake, Koto City",35.6226787,139.7898427,https://www.google.com/maps/place/?q=place_id:ChIJ16UDweGJGGARLtOCQOEy-Jw,Domestic,Unknown
Medical port,Tokyo,Japan,"1 Chome-1-5 Ojima, Koto City",35.6859788,139.8210438,https://www.google.com/maps/place/?q=place_id:ChIJb9SejuaIGGARZ59oM4QuNpY,Domestic,Unknown
"RO RO / CAR Terminal, Yokohama port",神奈川県,Japan,"Yokohama Port, Tsurumi Ward, Yokohama",35.4625966,139.6877007,https://www.google.com/maps/place/?q=place_id:ChIJVd3Nr2xdGGAR5Gdg9zXruU8,Domestic,Unknown
Toronto Pearson International Airport,Ontario,Canada,"6301 Silver Dart Dr, Mississauga",43.6771413,-79.6333674,https://www.google.com/maps/place/?q=place_id:ChIJkdQtwEo5K4gRxQ4DxOldHbQ,International,Airport
Billy Bishop Toronto City Airport,Ontario,Canada,"2 Eireann Quay, Toronto",43.6315321,-79.3955252,https://www.google.com/maps/place/?q=place_id:ChIJB6GTVSM1K4gRdMRgJYiBKAQ,Domestic,Airport
Oshawa Executive Airport,Ontario,Canada,"1200 Airport Blvd, Oshawa",43.9255276,-78.8968021,https://www.google.com/maps/place/?q=place_id:ChIJlX7vg28c1YkR2Wjs0SBKqTo,Domestic,Airport
Brampton Caledon Airport,Ontario,Canada,"Flight Centre and Flying Club, Brampton, 13691 McLaughlin Rd, Cheltenham",43.7592764,-79.8733658,https://www.google.com/maps/place/?q=place_id:ChIJM38zBM4RK4gRR4at2tib0GU,Domestic,Airport
Billy Bishop Toronto City Airport Terminal,Ontario,Canada,Toronto,43.632499,-79.3963293,https://www.google.com/maps/place/?q=place_id:ChIJWYBevCQ1K4gR83NAwITTzKM,Domestic,Airport
Toronto International Airport,Ontario,Canada,"Airport Rd, Toronto",43.6896287,-79.6224615,https://www.google.com/maps/place/?q=place_id:ChIJvWuKsTY5K4gRCeQWMmhoSww,International,Airport
Toronto Markham Airport,Ontario,Canada,"10953 ON-48, Markham",43.9337445,-79.2669733,https://www.google.com/maps/place/?q=place_id:ChIJcY68_Asp1YkRFYGhhUB7rKw,Domestic,Airport
Pearson Airport Terminal 1,Ontario,Canada,Mississauga,43.6821671,-79.6132584,https://www.google.com/maps/place/?q=place_id:ChIJKxiXBnM5K4gR85JHLFT0YIg,Domestic,Airport
Pearson Int Airport Terminal 1 Ground Level,Ontario,Canada,Mississauga,43.6818196,-79.6109816,https://www.google.com/maps/place/?q=place_id:ChIJ9VJPbnM5K4gR_n5gYJUECOg,Domestic,Airport
Signature Aviation YYZ - Toronto Pearson Int'l Airport,Ontario,Canada,"2450 Derry Rd E, Mississauga",43.689386,-79.6520135,https://www.google.com/maps/place/?q=place_id:ChIJNzWGgrE-K4gRmxLU9qQo1Lc,Domestic,Airport
Windsor Airport,New York,United States,"1698 Braley Rd, Youngstown",43.2637051,-78.9660731,https://www.google.com/maps/place/?q=place_id:ChIJ0-Qxkhmf1IkReiTLcwam-do,Domestic,Airport
Beeton Field Airport (CBF3),Ontario,Canada,"6498 8 Line, Beeton",44.0760717,-79.8099842,https://www.google.com/maps/place/?q=place_id:ChIJv4ittKrnKogRbxWWHi_cca4,Domestic,Airport
Tottenham/Volk Airport,Ontario,Canada,"8128 ON-9, Caledon",43.9892509,-79.778528,https://www.google.com/maps/place/?q=place_id:ChIJdcR61ePgKogRsTkehjDoWmQ,Domestic,Airport
Airport Road,Ontario,Canada,Brampton,43.7233663,-79.669921,https://www.google.com/maps/place/?q=place_id:ChIJjxC11Go8K4gRY_QMlZY0qoI,Domestic,Airport
Pearson Airport Terminal 1 Station,Ontario,Canada,Mississauga,43.682602,-79.612966,https://www.google.com/maps/place/?q=place_id:ChIJz8s8pnM5K4gRafZcrPhm67k,Domestic,Airport
Stouffville Airport & Flying Club,Ontario,Canada,Whitchurch-Stouffville,43.9934059,-79.2630604,https://www.google.com/maps/place/?q=place_id:ChIJKcdFS-Mv1YkRpBOjaARlYag,Domestic,Airport
Brampton Airport - 15 - 33 Runway,Ontario,Canada,Cheltenham,43.7595009,-79.8729524,https://www.google.com/maps/place/?q=place_id:ChIJVVVlPgARK4gRpVao7M3k6mY,Domestic,Airport
Toronto Airport Departures Level,Ontario,Canada,Mississauga,43.683784,-79.61059,https://www.google.com/maps/place/?q=place_id:ChIJkzwvCXQ5K4gRn3sC-baQNbI,Domestic,Airport
Airfield Maintenance Facility GTAA,Ontario,Canada,"3045 Electra Ct, Mississauga",43.6703991,-79.5990782,https://www.google.com/maps/place/?q=place_id:ChIJnTJ569U5K4gRfi6FChmUNzo,Domestic,Airport
Airport Rd South Of Derry Rd,Ontario,Canada,Mississauga,43.702061,-79.639918,https://www.google.com/maps/place/?q=place_id:ChIJSfzMRP07K4gRRm_rE_eQ5Qg,Domestic,Airport
Airport Rd South Of Northwest Dr,Ontario,Canada,Mississauga,43.696461,-79.632385,https://www.google.com/maps/place/?q=place_id:ChIJFVsTpF45K4gRBaL-y7EbgZQ,Domestic,Airport
Nieuport Aviation,Ontario,Canada,"1 Island Airport Passenger Terminal, Toronto",43.6315097,-79.39545,https://www.google.com/maps/place/?q=place_id:ChIJB6GGSMc1K4gRFCr1Yd6915I,Domestic,Airport
Billy Bishop Airport Ferry Terminal,Ontario,Canada,"Bathurst Street Terminal, Ferry, Ramp, Toronto",43.6339861,-79.3977136,https://www.google.com/maps/place/?q=place_id:ChIJpw7sDuY1K4gRdjf9RF3KZkA,Domestic,Airport
Airport Rd n/of Northwest Dr,Ontario,Canada,Mississauga,43.700562,-79.637901,https://www.google.com/maps/place/?q=place_id:ChIJKxkrElg5K4gRyc09WcFvvuA,Domestic,Airport
Delta Airlines - Toronto International Airport,Ontario,Canada,"40 N Star Rd, Mississauga",43.6818388,-79.6103177,https://www.google.com/maps/place/?q=place_id:ChIJzSenBUI5K4gRXoVn3FQyTgs,International,Airport
Airport Rd s/of Bovaird Dr E,Ontario,Canada,"Airport Rd, Brampton",43.76273,-79.72197,https://www.google.com/maps/place/?q=place_id:ChIJ56hIxms9K4gRyEE-KCPFiZU,Domestic,Airport
Airport Rd at Jetliner Rd East Side,Ontario,Canada,Mississauga,43.685806,-79.606255,https://www.google.com/maps/place/?q=place_id:ChIJZUeYOXY5K4gRwiTiSntUFG8,Domestic,Airport
Air France - Toronto Pearson International Airport,Ontario,Canada,"14 N Star Rd, Mississauga",43.6816651,-79.6123925,https://www.google.com/maps/place/?q=place_id:ChIJ26bx8j45K4gRhh3sGJio1dk,International,Airport
Airport Rd & Mayfield Rd,Ontario,Canada,Brampton,43.790394,-79.758728,https://www.google.com/maps/place/?q=place_id:ChIJycRTbx4YK4gRL43kLgN1zLk,Domestic,Airport
Aeromexico - Toronto Pearson International Airport,Ontario,Canada,"20 N Star Rd, Mississauga",43.6815552,-79.6119071,https://www.google.com/maps/place/?q=place_id:ChIJhVusV0g5K4gRNbnJ5oupucE,International,Airport
Viscount Station Toronto Airport,Ontario,Canada,Mississauga,43.689484,-79.6153301,https://www.google.com/maps/place/?q=place_id:ChIJnxBvp3o5K4gRTbsRhw4GjpA,Domestic,Airport
Billy Bishop Airport Shuttle,Ontario,Canada,"44 York St, Toronto",43.645699,-79.382445,https://www.google.com/maps/place/?q=place_id:ChIJF9-ZeNM0K4gRUjUueKjdEAM,Domestic,Airport
Airport Rd n/of American Dr,Ontario,Canada,"Airport Rd, Mississauga",43.6895816,-79.6219664,https://www.google.com/maps/place/?q=place_id:ChIJf8dETG85K4gRiRJFkcbCvgg,Domestic,Airport
Airport Rd at Clark Blvd,Ontario,Canada,Brampton,43.736206,-79.686241,https://www.google.com/maps/place/?q=place_id:ChIJl3hHVFA8K4gRSWsFyfGhErc,Domestic,Airport
Airport Rd at American Dr,Ontario,Canada,Mississauga,43.689184,-79.621808,https://www.google.com/maps/place/?q=place_id:ChIJRV_YSW85K4gRuILvmgCD5yA,Domestic,Airport
Pearson Station,Ontario,Canada,Mississauga,43.6823868,-79.6125499,https://www.google.com/maps/place/?q=place_id:ChIJKxiXBnM5K4gRoBfN2JSiGOg,Domestic,Unknown
12101 Airport Rd,Ontario,Canada,Caledon,43.793236,-79.762672,https://www.google.com/maps/place/?q=place_id:ChIJC43uASIYK4gRh1XQF3mQH5s,Domestic,Airport
Airport Rd At Hull St,Ontario,Canada,Mississauga,43.704271,-79.643344,https://www.google.com/maps/place/?q=place_id:ChIJVSeMNPw7K4gRHJ8LBnmvrfk,Domestic,Airport
Tequilimo - Airport transfer,Ontario,Canada,"113 Castle Oaks Crossing, Brampton",43.7924939,-79.6749603,https://www.google.com/maps/place/?q=place_id:ChIJV29jc_3L1IkRLFjG24_bV_M,Domestic,Airport
Newmarket Airport Shuttle,Ontario,Canada,"464 Greig Cir, Newmarket",44.045115,-79.447981,https://www.google.com/maps/place/?q=place_id:ChIJ8WmuaoDSKogRzHRQHsvUEpQ,Domestic,Airport
Sunny Toronto Airport Limo,Ontario,Canada,"2980 Drew Rd, Mississauga",43.7094417,-79.6526666,https://www.google.com/maps/place/?q=place_id:ChIJk_VBpgI9K4gRooeFIc1YBtI,Domestic,Airport
Airport Rd At 427 Hwy,Ontario,Canada,Mississauga,43.686016,-79.603554,https://www.google.com/maps/place/?q=place_id:ChIJ79ZIoZ05K4gRNDRFC_MWHxg,Domestic,Airport
PRESTIGE AIRPORT CARS TORONTO,Ontario,Canada,"36 Toronto St, Toronto",43.6505792,-79.3765365,https://www.google.com/maps/place/?q=place_id:ChIJn-LbTjLL1IkR0Wc6EL12MCU,Domestic,Airport
Jetliner Rd at Airport Rd South Side,Ontario,Canada,Mississauga,43.6854451,-79.6071599,https://www.google.com/maps/place/?q=place_id:ChIJVRI3QnY5K4gRoqyQrZP9uGw,Domestic,Airport
CFC8,Ontario,Canada,"Unnamed Road, Millgrove",43.3705294,-79.9320767,https://www.google.com/maps/place/?q=place_id:ChIJVyOlizl9K4gR-jb7psn6vvE,Domestic,Airport
Airport Rd North Of American Dr,Ontario,Canada,Mississauga,43.691063,-79.625191,https://www.google.com/maps/place/?q=place_id:ChIJ_31Q0mc5K4gRWdTsdXfcVN8,Domestic,Airport
Derry Rd at Airport Rd,Ontario,Canada,Mississauga,43.7023954,-79.6436611,https://www.google.com/maps/place/?q=place_id:ChIJt9Jq7P07K4gRq7XeyghmOt0,Domestic,Airport
Airport Rd At Silver Dart Dr,Ontario,Canada,Mississauga,43.695107,-79.631149,https://www.google.com/maps/place/?q=place_id:ChIJX-HmMFw5K4gRQqvpAiBQxuA,Domestic,Airport
Derry Rd At Airport Rd,Ontario,Canada,Mississauga,43.703129,-79.643394,https://www.google.com/maps/place/?q=place_id:ChIJB4SAlf07K4gRxMiHN3dAhoA,Domestic,Airport
Airport Rd s/of Hwy 409,Ontario,Canada,Mississauga,43.686005,-79.609116,https://www.google.com/maps/place/?q=place_id:ChIJkdPP7nY5K4gRJka1UYEkRUY,Domestic,Airport
Airport Rd at Triple Crown Dr,Ontario,Canada,Brampton,43.760899,-79.718803,https://www.google.com/maps/place/?q=place_id:ChIJyT8KX2s9K4gRAqkZtaVKlU8,Domestic,Airport
Airport Rd at Morning Star Dr South Side,Ontario,Canada,Mississauga,43.709195,-79.650047,https://www.google.com/maps/place/?q=place_id:ChIJoTyRgfg7K4gRXxq6Lc_11pQ,Domestic,Airport
Airport Rd at 9250 Airport Rd,Ontario,Canada,Brampton,43.747684,-79.701752,https://www.google.com/maps/place/?q=place_id:ChIJmbP22wY9K4gRLkUqN0aWDO0,Domestic,Airport
Port of Toronto,Ontario,Canada,"8 Unwin Ave, Toronto",43.6350687,-79.3497647,https://www.google.com/maps/place/?q=place_id:ChIJsyq-WeLK1IkRVblN33Ip2nM,Domestic,Unknown
PORT,Ontario,Canada,"1289 Wharf St Bay Ridges, Pickering",43.8150752,-79.0831137,https://www.google.com/maps/place/?q=place_id:ChIJ15GBDZTe1IkRCQIdh-BRlyE,Domestic,Unknown
Port Credit Portals #PortalsPC,Ontario,Canada,Mississauga,43.546951,-79.5829019,https://www.google.com/maps/place/?q=place_id:ChIJRSZ3ZgJHK4gR4aLmut9xUJ4,Domestic,Unknown
The Port House Social Bar & Kitchen,Ontario,Canada,"139 Lakeshore Rd E, Mississauga",43.5548721,-79.5817167,https://www.google.com/maps/place/?q=place_id:ChIJ5ZKtwBJGK4gRRGW04LS7qHk,Domestic,Unknown
Port Whitby Marina,Ontario,Canada,"301 Watson St W, Whitby",43.8567327,-78.9362777,https://www.google.com/maps/place/?q=place_id:ChIJzQeBMfzh1IkRpJx17itTAEQ,Domestic,Unknown
"The Port Of Oshawa, East Pier",Ontario,Canada,"Farewell St, Oshawa",43.8681201,-78.8228499,https://www.google.com/maps/place/?q=place_id:ChIJMf8_4GYD1YkRPTzCRkZ-mJ4,Domestic,Unknown
Port Credit Harbour Marina,Ontario,Canada,"1 Port St E, Mississauga",43.5512237,-79.580841,https://www.google.com/maps/place/?q=place_id:ChIJ1XvoIXNGK4gR_9SDS25U2iM,Domestic,Unknown
Port Dalhousie East Pier,Ontario,Canada,St. Catharines,43.2102312,-79.2634885,https://www.google.com/maps/place/?q=place_id:ChIJzzIe5wlX04kRfnpdpqBDrDc,Domestic,Unknown
Port Dalhousie Pier Marina,Ontario,Canada,"80 Lighthouse Rd, St. Catharines",43.2065718,-79.2622583,https://www.google.com/maps/place/?q=place_id:ChIJb7cOckZR04kRGfMckPSenRQ,Domestic,Unknown
Port Union Waterfront Park,Ontario,Canada,"169 Chesterton Shores, Scarborough",43.7751126,-79.1341222,https://www.google.com/maps/place/?q=place_id:ChIJe1njTKHb1IkRrM9SRIVWRM8,Domestic,Unknown
Port Dalhousie West Pier,Ontario,Canada,St. Catharines,43.2074063,-79.264161,https://www.google.com/maps/place/?q=place_id:ChIJPU42y25R04kRJF5D_ce5714,Domestic,Unknown
St. Catharines Marina - Port Weller,Ontario,Canada,"200 Broadway Ave, St. Catharines",43.2318489,-79.2130509,https://www.google.com/maps/place/?q=place_id:ChIJVeQryG9X04kRy8ac-VJKEYk,Domestic,Unknown
Port Whitby Marine Supplies,Ontario,Canada,"1636 Charles St #2, Whitby",43.8596265,-78.9356635,https://www.google.com/maps/place/?q=place_id:ChIJDVZDyf3h1IkRvIFtoIfBQXY,Domestic,Unknown
Kemp Creek,Ontario,Canada,Mississauga,43.4856054,-79.6199913,https://www.google.com/maps/place/?q=place_id:ChIJKTnYA7pFK4gRCavh79ASDdk,Domestic,Unknown
Port Soirée,Ontario,Canada,"174 Main St, Schomberg",44.0008461,-79.6829161,https://www.google.com/maps/place/?q=place_id:ChIJLeUPw5reKogRY4fC35fPyXs,Domestic,Unknown
Port Weller Harbour,Ontario,Canada,St. Catharines,43.2358296,-79.2164727,https://www.google.com/maps/place/?q=place_id:ChIJVRPgeHFX04kR39Lh9Ozchnc,Domestic,Unknown
Port Credit Memorial Park,Ontario,Canada,"40 Lakeshore Rd E, Mississauga",43.5512736,-79.586526,https://www.google.com/maps/place/?q=place_id:ChIJw42XeHFGK4gReHwUjXK5SgY,Domestic,Unknown
Port Royal Park,Ontario,Canada,"50 Port Royal Trail, Scarborough",43.8182117,-79.2877476,https://www.google.com/maps/place/?q=place_id:ChIJVd1LVVTR1IkRmOXRl8XhSIY,Domestic,Unknown
